date,excel_row,CHECK_SUM_TOTALES_EMPRESA,TOTAL_MERCADO,diff_mercado,check,company,CHECK_SUM_MODALIDADES,TOTAL_EMPRESA,diff_empresa,row_excel,raw_date,expected_date,parsed_raw_date,raw_date_unparseable,raw_date_mismatch_expected
2019-06-01,139.0,,,,empresa,CONECEL S.A.,8355627.0,8355627.0,0.0,,,,,,
2019-06-01,139.0,,,,empresa,OTECEL S.A.,4540063.0,4540063.0,0.0,,,,,,
2019-07-01,140.0,,,,empresa,CNT EP,3017834.0,3017834.0,0.0,,,,,,
2019-07-01,140.0,,,,empresa,CONECEL S.A.,8371121.0,8371121.0,0.0,,,,,,
2019-07-01,140.0,,,,empresa,OTECEL S.A.,4481455.0,4481455.0,0.0,,,,,,
2019-08-01,141.0,,,,empresa,CNT EP,3041397.0,3041397.0,0.0,,,,,,
2019-08-01,141.0,,,,empresa,CONECEL S.A.,8392029.0,8392029.0,0.0,,,,,,
2019-08-01,141.0,,,,empresa,OTECEL S.A.,4460992.0,4460992.0,0.0,,,,,,
2019-09-01,142.0,,,,empresa,CNT EP,2983293.0,2983293.0,0.0,,,,,,
2019-09-01,142.0,,,,empresa,CONECEL S.A.,8421898.0,8421898.0,0.0,,,,,,
2019-09-01,142.0,,,,empresa,OTECEL S.A.,4439674.0,4439674.0,0.0,,,,,,
2019-10-01,143.0,,,,empresa,CNT EP,2919544.0,2919544.0,0.0,,,,,,
2019-10-01,143.0,,,,empresa,CONECEL S.A.,8409345.0,8409345.0,0.0,,,,,,
2019-10-01,143.0,,,,empresa,OTECEL S.A.,4402862.0,4402862.0,0.0,,,,,,
2019-11-01,144.0,,,,empresa,CNT EP,2914685.0,2914685.0,0.0,,,,,,
2019-11-01,144.0,,,,empresa,CONECEL S.A.,8440679.0,8440679.0,0.0,,,,,,
2019-11-01,144.0,,,,empresa,OTECEL S.A.,4420877.0,4420877.0,0.0,,,,,,
2019-12-01,145.0,,,,empresa,CNT EP,2903690.0,2903690.0,0.0,,,,,,
2019-12-01,145.0,,,,empresa,CONECEL S.A.,8493054.0,8493054.0,0.0,,,,,,
2019-12-01,145.0,,,,empresa,OTECEL S.A.,4456356.0,4456356.0,0.0,,,,,,
2020-01-01,146.0,,,,empresa,CNT EP,2896237.0,2896237.0,0.0,,,,,,
2020-01-01,146.0,,,,empresa,CONECEL S.A.,8524942.0,8524942.0,0.0,,,,,,
2020-01-01,146.0,,,,empresa,OTECEL S.A.,4485778.0,4485778.0,0.0,,,,,,
2020-02-01,147.0,,,,empresa,CNT EP,2879525.0,2879525.0,0.0,,,,,,
2020-02-01,147.0,,,,empresa,CONECEL S.A.,8547436.0,8547436.0,0.0,,,,,,
2020-02-01,147.0,,,,empresa,OTECEL S.A.,4491497.0,4491497.0,0.0,,,,,,
2020-03-01,148.0,,,,empresa,CNT EP,2909915.0,2909915.0,0.0,,,,,,
2020-03-01,148.0,,,,empresa,CONECEL S.A.,8465092.0,8465092.0,0.0,,,,,,
2020-03-01,148.0,,,,empresa,OTECEL S.A.,4404214.0,4404214.0,0.0,,,,,,
2020-04-01,149.0,,,,empresa,CNT EP,2921050.0,2921050.0,0.0,,,,,,
2020-04-01,149.0,,,,empresa,CONECEL S.A.,8157884.0,8157884.0,0.0,,,,,,
2020-04-01,149.0,,,,empresa,OTECEL S.A.,4251952.0,4251952.0,0.0,,,,,,
2020-05-01,150.0,,,,empresa,CNT EP,2898420.0,2898420.0,0.0,,,,,,
2020-05-01,150.0,,,,empresa,CONECEL S.A.,7987799.0,7987799.0,0.0,,,,,,
2020-05-01,150.0,,,,empresa,OTECEL S.A.,4115703.0,4115703.0,0.0,,,,,,
2020-06-01,151.0,,,,empresa,CNT EP,2865827.0,2865827.0,0.0,,,,,,
2020-06-01,151.0,,,,empresa,CONECEL S.A.,7877571.0,7877571.0,0.0,,,,,,
2020-06-01,151.0,,,,empresa,OTECEL S.A.,4134378.0,4134378.0,0.0,,,,,,
2020-07-01,152.0,,,,empresa,CNT EP,2772437.0,2772437.0,0.0,,,,,,
2020-07-01,152.0,,,,empresa,CONECEL S.A.,7718071.0,7718071.0,0.0,,,,,,
2020-07-01,152.0,,,,empresa,OTECEL S.A.,4266563.0,4266563.0,0.0,,,,,,
2020-08-01,153.0,,,,empresa,CNT EP,2763303.0,2763303.0,0.0,,,,,,
2020-08-01,153.0,,,,empresa,CONECEL S.A.,7806588.0,7806588.0,0.0,,,,,,
2020-08-01,153.0,,,,empresa,OTECEL S.A.,4375909.0,4375909.0,0.0,,,,,,
2020-09-01,154.0,,,,empresa,CNT EP,2762939.0,2762939.0,0.0,,,,,,
2020-09-01,154.0,,,,empresa,CONECEL S.A.,7821877.0,7821877.0,0.0,,,,,,
2020-09-01,154.0,,,,empresa,OTECEL S.A.,4486010.0,4486010.0,0.0,,,,,,
2020-10-01,155.0,,,,empresa,CNT EP,2780545.0,2780545.0,0.0,,,,,,
2020-10-01,155.0,,,,empresa,CONECEL S.A.,7810241.0,7810241.0,0.0,,,,,,
2020-10-01,155.0,,,,empresa,OTECEL S.A.,4601855.0,4601855.0,0.0,,,,,,
2020-11-01,156.0,,,,empresa,CNT EP,2797069.0,2797069.0,0.0,,,,,,
2020-11-01,156.0,,,,empresa,CONECEL S.A.,7836096.0,7836096.0,0.0,,,,,,
2020-11-01,156.0,,,,empresa,OTECEL S.A.,4636163.0,4636163.0,0.0,,,,,,
2020-12-01,157.0,,,,empresa,CNT EP,2826388.0,2826388.0,0.0,,,,,,
2020-12-01,157.0,,,,empresa,CONECEL S.A.,7929253.0,7929253.0,0.0,,,,,,
2020-12-01,157.0,,,,empresa,OTECEL S.A.,4729725.0,4729725.0,0.0,,,,,,
2021-01-01,158.0,,,,empresa,CNT EP,2755177.0,2755177.0,0.0,,,,,,
2021-01-01,158.0,,,,empresa,CONECEL S.A.,7965274.0,7965274.0,0.0,,,,,,
2021-01-01,158.0,,,,empresa,OTECEL S.A.,4800608.0,4800608.0,0.0,,,,,,
2021-02-01,159.0,,,,empresa,CNT EP,2831764.0,2831764.0,0.0,,,,,,
2021-02-01,159.0,,,,empresa,CONECEL S.A.,8012894.0,8012894.0,0.0,,,,,,
2021-02-01,159.0,,,,empresa,OTECEL S.A.,4856877.0,4856877.0,0.0,,,,,,
2021-03-01,160.0,,,,empresa,CNT EP,2827246.0,2827246.0,0.0,,,,,,
2021-03-01,160.0,,,,empresa,CONECEL S.A.,8103873.0,8103873.0,0.0,,,,,,
2021-03-01,160.0,,,,empresa,OTECEL S.A.,4909433.0,4909433.0,0.0,,,,,,
2021-04-01,161.0,,,,empresa,CNT EP,2814894.0,2814894.0,0.0,,,,,,
2021-04-01,161.0,,,,empresa,CONECEL S.A.,8163884.0,8163884.0,0.0,,,,,,
2021-04-01,161.0,,,,empresa,OTECEL S.A.,4915830.000000005,4915830.000000005,0.0,,,,,,
2021-05-01,162.0,,,,empresa,CNT EP,2825401.0,2825401.0,0.0,,,,,,
2021-05-01,162.0,,,,empresa,CONECEL S.A.,8227613.0,8227613.0,0.0,,,,,,
2021-05-01,162.0,,,,empresa,OTECEL S.A.,4923245.0,4923245.0,0.0,,,,,,
2021-06-01,163.0,,,,empresa,CNT EP,2825401.0,2825401.0,0.0,,,,,,
2021-06-01,163.0,,,,empresa,CONECEL S.A.,8307915.0,8307915.0,0.0,,,,,,
2021-06-01,163.0,,,,empresa,OTECEL S.A.,4927307.0,4927307.0,0.0,,,,,,
2021-07-01,164.0,,,,empresa,CNT EP,2825401.0,2825401.0,0.0,,,,,,
2021-07-01,164.0,,,,empresa,CONECEL S.A.,8383604.0,8383604.0,0.0,,,,,,
2021-07-01,164.0,,,,empresa,OTECEL S.A.,4996675.0,4996675.0,0.0,,,,,,
2021-08-01,165.0,,,,empresa,CNT EP,2825401.0,2825401.0,0.0,,,,,,
2021-08-01,165.0,,,,empresa,CONECEL S.A.,8459659.0,8459659.0,0.0,,,,,,
2021-08-01,165.0,,,,empresa,OTECEL S.A.,5052880.0,5052880.0,0.0,,,,,,
2021-09-01,166.0,,,,empresa,CNT EP,2825401.0,2825401.0,0.0,,,,,,
2021-09-01,166.0,,,,empresa,CONECEL S.A.,8546668.0,8546668.0,0.0,,,,,,
2021-09-01,166.0,,,,empresa,OTECEL S.A.,5137764.0,5137764.0,0.0,,,,,,
2021-10-01,167.0,,,,empresa,CNT EP,2869251.0,2869251.0,0.0,,,,,,
2021-10-01,167.0,,,,empresa,CONECEL S.A.,8582141.0,8582141.0,0.0,,,,,,
2021-10-01,167.0,,,,empresa,OTECEL S.A.,5179337.0,5179337.0,0.0,,,,,,
2021-11-01,168.0,,,,empresa,CNT EP,2861029.0,2861029.0,0.0,,,,,,
2021-11-01,168.0,,,,empresa,CONECEL S.A.,8608545.0,8608545.0,0.0,,,,,,
2021-11-01,168.0,,,,empresa,OTECEL S.A.,5216577.0,5216577.0,0.0,,,,,,
2021-12-01,169.0,,,,empresa,CNT EP,2869417.0,2869417.0,0.0,,,,,,
2021-12-01,169.0,,,,empresa,CONECEL S.A.,8665715.0,8665715.0,0.0,,,,,,
2021-12-01,169.0,,,,empresa,OTECEL S.A.,5254468.0,5254468.0,0.0,,,,,,
2022-01-01,170.0,,,,empresa,CNT EP,2880068.0,2880068.0,0.0,,,,,,
2022-01-01,170.0,,,,empresa,CONECEL S.A.,8695331.0,8695331.0,0.0,,,,,,
2022-01-01,170.0,,,,empresa,OTECEL S.A.,5272790.0,5272790.0,0.0,,,,,,
2022-02-01,171.0,,,,empresa,CNT EP,2885948.0,2885948.0,0.0,,,,,,
2022-02-01,171.0,,,,empresa,CONECEL S.A.,8721942.0,8721942.0,0.0,,,,,,
2022-02-01,171.0,,,,empresa,OTECEL S.A.,5297947.999999997,5297947.999999997,0.0,,,,,,
2022-03-01,172.0,,,,empresa,CNT EP,2893506.0,2893506.0,0.0,,,,,,
2022-03-01,172.0,,,,empresa,CONECEL S.A.,8746957.0,8746957.0,0.0,,,,,,
2022-03-01,172.0,,,,empresa,OTECEL S.A.,5309230.0,5309230.0,0.0,,,,,,
2022-04-01,173.0,,,,empresa,CNT EP,2904652.0,2904652.0,0.0,,,,,,
2022-04-01,173.0,,,,empresa,CONECEL S.A.,8773356.0,8773356.0,0.0,,,,,,
2022-04-01,173.0,,,,empresa,OTECEL S.A.,5349789.0,5349789.0,0.0,,,,,,
2022-05-01,174.0,,,,empresa,CNT EP,2916052.0,2916052.0,0.0,,,,,,
2022-05-01,174.0,,,,empresa,CONECEL S.A.,8810418.0,8810418.0,0.0,,,,,,
2022-05-01,174.0,,,,empresa,OTECEL S.A.,5358332.0,5358332.0,0.0,,,,,,
2022-06-01,175.0,,,,empresa,CNT EP,2926942.0,2926942.0,0.0,,,,,,
2022-06-01,175.0,,,,empresa,CONECEL S.A.,8802391.0,8802391.0,0.0,,,,,,
2022-06-01,175.0,,,,empresa,OTECEL S.A.,5326606.0,5326606.0,0.0,,,,,,
2022-07-01,176.0,,,,empresa,CNT EP,2940353.0,2940353.0,0.0,,,,,,
2022-07-01,176.0,,,,empresa,CONECEL S.A.,8811432.0,8811432.0,0.0,,,,,,
2022-07-01,176.0,,,,empresa,OTECEL S.A.,5334228.0,5334228.0,0.0,,,,,,
2022-08-01,177.0,,,,empresa,CNT EP,2954002.0,2954002.0,0.0,,,,,,
2022-08-01,177.0,,,,empresa,CONECEL S.A.,8855909.0,8855909.0,0.0,,,,,,
2022-08-01,177.0,,,,empresa,OTECEL S.A.,5345771.0,5345771.0,0.0,,,,,,
2022-09-01,178.0,,,,empresa,CNT EP,2967003.0,2967003.0,0.0,,,,,,
2022-09-01,178.0,,,,empresa,CONECEL S.A.,8900276.0,8900276.0,0.0,,,,,,
2022-09-01,178.0,,,,empresa,OTECEL S.A.,5386355.0,5386355.0,0.0,,,,,,
2022-10-01,179.0,,,,empresa,CNT EP,2980969.0,2980969.0,0.0,,,,,,
2022-10-01,179.0,,,,empresa,CONECEL S.A.,8938600.0,8938600.0,0.0,,,,,,
2022-10-01,179.0,,,,empresa,OTECEL S.A.,5418229.0,5418229.0,0.0,,,,,,
2022-11-01,180.0,,,,empresa,CNT EP,2996586.0,2996586.0,0.0,,,,,,
2022-11-01,180.0,,,,empresa,CONECEL S.A.,8959736.0,8959736.0,0.0,,,,,,
2022-11-01,180.0,,,,empresa,OTECEL S.A.,5435623.0,5435623.0,0.0,,,,,,
2022-12-01,181.0,,,,empresa,CNT EP,3011899.0,3011899.0,0.0,,,,,,
2022-12-01,181.0,,,,empresa,CONECEL S.A.,9027737.0,9027737.0,0.0,,,,,,
2022-12-01,181.0,,,,empresa,OTECEL S.A.,5451115.0,5451115.0,0.0,,,,,,
2023-01-01,182.0,,,,empresa,CNT EP,3028254.0,3028254.0,0.0,,,,,,
2023-01-01,182.0,,,,empresa,CONECEL S.A.,9073421.0,9073421.0,0.0,,,,,,
2023-01-01,182.0,,,,empresa,OTECEL S.A.,5411860.0,5411860.0,0.0,,,,,,
2023-02-01,183.0,,,,empresa,CNT EP,3048837.0,3048837.0,0.0,,,,,,
2023-02-01,183.0,,,,empresa,CONECEL S.A.,9092490.0,9092490.0,0.0,,,,,,
2023-02-01,183.0,,,,empresa,OTECEL S.A.,5410681.999999997,5410681.999999997,0.0,,,,,,
2023-03-01,184.0,,,,empresa,CNT EP,3070611.0,3070611.0,0.0,,,,,,
2023-03-01,184.0,,,,empresa,CONECEL S.A.,9162562.0,9162562.0,0.0,,,,,,
2023-03-01,184.0,,,,empresa,OTECEL S.A.,5419670.0,5419670.0,0.0,,,,,,
2023-04-01,185.0,,,,empresa,CNT EP,3089410.0,3089410.0,0.0,,,,,,
2023-04-01,185.0,,,,empresa,CONECEL S.A.,9220042.0,9220042.0,0.0,,,,,,
2023-04-01,185.0,,,,empresa,OTECEL S.A.,5409581.0,5409581.0,0.0,,,,,,
2023-05-01,186.0,,,,empresa,CNT EP,3108405.0,3108405.0,0.0,,,,,,
2023-05-01,186.0,,,,empresa,CONECEL S.A.,9259499.0,9259499.0,0.0,,,,,,
2023-05-01,186.0,,,,empresa,OTECEL S.A.,5433930.0,5433930.0,0.0,,,,,,
2023-06-01,187.0,,,,empresa,CNT EP,3123905.0,3123905.0,0.0,,,,,,
2023-06-01,187.0,,,,empresa,CONECEL S.A.,9290231.0,9290231.0,0.0,,,,,,
2023-06-01,187.0,,,,empresa,OTECEL S.A.,5458654.999999996,5458654.999999996,0.0,,,,,,
2023-07-01,188.0,,,,empresa,CNT EP,3144067.0,3144067.0,0.0,,,,,,
2023-07-01,188.0,,,,empresa,CONECEL S.A.,9310350.0,9310350.0,0.0,,,,,,
2023-07-01,188.0,,,,empresa,OTECEL S.A.,5499231.999999998,5499231.999999998,0.0,,,,,,
2023-08-01,189.0,,,,empresa,CNT EP,3164614.0,3164614.0,0.0,,,,,,
2023-08-01,189.0,,,,empresa,CONECEL S.A.,9349530.0,9349530.0,0.0,,,,,,
2023-08-01,189.0,,,,empresa,OTECEL S.A.,5530451.0,5530451.0,0.0,,,,,,
2023-09-01,190.0,,,,empresa,CNT EP,3184663.0,3184663.0,0.0,,,,,,
2023-09-01,190.0,,,,empresa,CONECEL S.A.,9361007.0,9361007.0,0.0,,,,,,
2023-09-01,190.0,,,,empresa,OTECEL S.A.,5536629.0,5536629.0,0.0,,,,,,
2023-10-01,191.0,,,,empresa,CNT EP,3202774.0,3202774.0,0.0,,,,,,
2023-10-01,191.0,,,,empresa,CONECEL S.A.,9378363.0,9378363.0,0.0,,,,,,
2023-10-01,191.0,,,,empresa,OTECEL S.A.,5518632.0,5518632.0,0.0,,,,,,
2023-11-01,192.0,,,,empresa,CNT EP,3225513.0,3225513.0,0.0,,,,,,
2023-11-01,192.0,,,,empresa,CONECEL S.A.,9399776.0,9399776.0,0.0,,,,,,
2023-11-01,192.0,,,,empresa,OTECEL S.A.,5500199.0,5500199.0,0.0,,,,,,
2023-12-01,193.0,,,,empresa,CNT EP,3250303.0,3250303.0,0.0,,,,,,
2023-12-01,193.0,,,,empresa,CONECEL S.A.,9425714.0,9425714.0,0.0,,,,,,
2023-12-01,193.0,,,,empresa,OTECEL S.A.,5489576.0,5489576.0,0.0,,,,,,
2024-01-01,194.0,,,,empresa,CNT EP,3267658.0,3267658.0,0.0,,,,,,
2024-01-01,194.0,,,,empresa,CONECEL S.A.,9435179.0,9435179.0,0.0,,,,,,
2024-01-01,194.0,,,,empresa,OTECEL S.A.,5426792.0,5426792.0,0.0,,,,,,
2024-02-01,195.0,,,,empresa,CNT EP,3288468.0,3288468.0,0.0,,,,,,
2024-02-01,195.0,,,,empresa,CONECEL S.A.,9444024.0,9444024.0,0.0,,,,,,
2024-02-01,195.0,,,,empresa,OTECEL S.A.,5416623.0,5416623.0,0.0,,,,,,
2024-03-01,196.0,,,,empresa,CNT EP,3311950.0,3311950.0,0.0,,,,,,
2024-03-01,196.0,,,,empresa,CONECEL S.A.,9479113.0,9479113.0,0.0,,,,,,
2024-03-01,196.0,,,,empresa,OTECEL S.A.,5381714.0,5381714.0,0.0,,,,,,
2024-04-01,197.0,,,,empresa,CNT EP,3321223.0,3321223.0,0.0,,,,,,
2024-04-01,197.0,,,,empresa,CONECEL S.A.,9547573.0,9547573.0,0.0,,,,,,
2024-04-01,197.0,,,,empresa,OTECEL S.A.,5366321.0,5366321.0,0.0,,,,,,
2024-05-01,198.0,,,,empresa,CNT EP,3330260.0,3330260.0,0.0,,,,,,
2024-05-01,198.0,,,,empresa,CONECEL S.A.,9579545.0,9579545.0,0.0,,,,,,
2024-05-01,198.0,,,,empresa,OTECEL S.A.,5340239.0,5340239.0,0.0,,,,,,
2024-06-01,199.0,,,,empresa,CNT EP,3335679.0,3335679.0,0.0,,,,,,
2024-06-01,199.0,,,,empresa,CONECEL S.A.,9610234.0,9610234.0,0.0,,,,,,
2024-06-01,199.0,,,,empresa,OTECEL S.A.,5320397.0,5320397.0,0.0,,,,,,
2024-07-01,200.0,,,,empresa,CNT EP,3344235.0,3344235.0,0.0,,,,,,
2024-07-01,200.0,,,,empresa,CONECEL S.A.,9626496.0,9626496.0,0.0,,,,,,
2024-07-01,200.0,,,,empresa,OTECEL S.A.,5302327.0,5302327.0,0.0,,,,,,
2024-08-01,201.0,,,,empresa,CNT EP,3356369.0,3356369.0,0.0,,,,,,
2024-08-01,201.0,,,,empresa,CONECEL S.A.,9654402.0,9654402.0,0.0,,,,,,
2024-08-01,201.0,,,,empresa,OTECEL S.A.,5308993.0,5308993.0,0.0,,,,,,
2024-09-01,202.0,,,,empresa,CNT EP,3294626.0,3294626.0,0.0,,,,,,
2024-09-01,202.0,,,,empresa,CONECEL S.A.,9689402.0,9689402.0,0.0,,,,,,
2024-09-01,202.0,,,,empresa,OTECEL S.A.,5332818.0,5332818.0,0.0,,,,,,
2024-10-01,203.0,,,,empresa,CNT EP,3300378.0,3300378.0,0.0,,,,,,
2024-10-01,203.0,,,,empresa,CONECEL S.A.,9779997.0,9779997.0,0.0,,,,,,
2024-10-01,203.0,,,,empresa,OTECEL S.A.,5351219.0,5351219.0,0.0,,,,,,
2024-11-01,204.0,,,,empresa,CNT EP,3329124.0,3329124.0,0.0,,,,,,
2024-11-01,204.0,,,,empresa,CONECEL S.A.,9822398.0,9822398.0,0.0,,,,,,
2024-11-01,204.0,,,,empresa,OTECEL S.A.,5327334.0,5327334.0,0.0,,,,,,
2024-12-01,205.0,,,,empresa,CNT EP,3310426.0,3310426.0,0.0,,,,,,
2024-12-01,205.0,,,,empresa,CONECEL S.A.,9861585.0,9861585.0,0.0,,,,,,
2024-12-01,205.0,,,,empresa,OTECEL S.A.,5333807.0,5333807.0,0.0,,,,,,
2025-01-01,206.0,,,,empresa,CNT EP,3306770.0,3306770.0,0.0,,,,,,
2025-01-01,206.0,,,,empresa,CONECEL S.A.,9906932.0,9906932.0,0.0,,,,,,
2025-01-01,206.0,,,,empresa,OTECEL S.A.,5321021.0,5321021.0,0.0,,,,,,
2025-02-01,207.0,,,,empresa,CNT EP,3300892.0,3300892.0,0.0,,,,,,
2025-02-01,207.0,,,,empresa,CONECEL S.A.,9920544.0,9920544.0,0.0,,,,,,
2025-02-01,207.0,,,,empresa,OTECEL S.A.,5287097.0,5287097.0,0.0,,,,,,
2025-03-01,208.0,,,,empresa,CNT EP,3292282.0,3292282.0,0.0,,,,,,
2025-03-01,208.0,,,,empresa,CONECEL S.A.,9948617.0,9948617.0,0.0,,,,,,
2025-03-01,208.0,,,,empresa,OTECEL S.A.,5274170.56737568,5274170.56737568,0.0,,,,,,
2025-04-01,209.0,,,,empresa,CNT EP,3289872.0,3289872.0,0.0,,,,,,
2025-04-01,209.0,,,,empresa,CONECEL S.A.,9973028.0,9973028.0,0.0,,,,,,
2025-04-01,209.0,,,,empresa,OTECEL S.A.,5298117.0,5298117.0,0.0,,,,,,
2025-05-01,210.0,,,,empresa,CNT EP,3303952.0,3303952.0,0.0,,,,,,
2025-05-01,210.0,,,,empresa,CONECEL S.A.,9990389.0,9990389.0,0.0,,,,,,
2025-05-01,210.0,,,,empresa,OTECEL S.A.,5340608.0,5340608.0,0.0,,,,,,
2025-06-01,211.0,,,,empresa,CNT EP,3303946.0,3303946.0,0.0,,,,,,
2025-06-01,211.0,,,,empresa,CONECEL S.A.,9996269.0,9996269.0,0.0,,,,,,
2025-06-01,211.0,,,,empresa,OTECEL S.A.,5379796.0,5379796.0,0.0,,,,,,
2025-07-01,212.0,,,,empresa,CNT EP,3300086.0,3300086.0,0.0,,,,,,
2025-07-01,212.0,,,,empresa,CONECEL S.A.,9961278.0,9961278.0,0.0,,,,,,
2025-07-01,212.0,,,,empresa,OTECEL S.A.,5418839.0,5418839.0,0.0,,,,,,
2025-08-01,213.0,,,,empresa,CNT EP,3290397.0,3290397.0,0.0,,,,,,
2025-08-01,213.0,,,,empresa,CONECEL S.A.,9670624.0,9670624.0,0.0,,,,,,
2025-08-01,213.0,,,,empresa,OTECEL S.A.,5418440.0,5418440.0,0.0,,,,,,
2025-09-01,214.0,,,,empresa,CNT EP,3279157.0,3279157.0,0.0,,,,,,
2025-09-01,214.0,,,,empresa,CONECEL S.A.,9676502.0,9676502.0,0.0,,,,,,
2025-09-01,214.0,,,,empresa,OTECEL S.A.,5406621.0,5406621.0,0.0,,,,,,
2025-10-01,215.0,,,,empresa,CNT EP,3277554.0,3277554.0,0.0,,,,,,
2025-10-01,215.0,,,,empresa,CONECEL S.A.,9683109.0,9683109.0,0.0,,,,,,
2025-10-01,215.0,,,,empresa,OTECEL S.A.,5408861.0,5408861.0,0.0,,,,,,
2025-11-01,216.0,,,,empresa,CNT EP,0.0,,,,,,,,
2025-11-01,216.0,,,,empresa,CONECEL S.A.,0.0,,,,,,,,
2025-11-01,216.0,,,,empresa,OTECEL S.A.,0.0,,,,,,,,
2025-12-01,217.0,,,,empresa,CNT EP,0.0,,,,,,,,
2025-12-01,217.0,,,,empresa,CONECEL S.A.,0.0,,,,,,,,
2025-12-01,217.0,,,,empresa,OTECEL S.A.,0.0,,,,,,,,
2026-01-01,218.0,,,,empresa,CNT EP,0.0,,,,,,,,
2026-01-01,218.0,,,,empresa,CONECEL S.A.,0.0,,,,,,,,
2026-01-01,218.0,,,,empresa,OTECEL S.A.,0.0,,,,,,,,
2026-02-01,219.0,,,,empresa,CNT EP,0.0,,,,,,,,
2026-02-01,219.0,,,,empresa,CONECEL S.A.,0.0,,,,,,,,
2026-02-01,219.0,,,,empresa,OTECEL S.A.,0.0,,,,,,,,
2026-03-01,220.0,,,,empresa,CNT EP,0.0,,,,,,,,
2026-03-01,220.0,,,,empresa,CONECEL S.A.,0.0,,,,,,,,
2026-03-01,220.0,,,,empresa,OTECEL S.A.,0.0,,,,,,,,
2026-04-01,221.0,,,,empresa,CNT EP,0.0,,,,,,,,
2026-04-01,221.0,,,,empresa,CONECEL S.A.,0.0,,,,,,,,
2026-04-01,221.0,,,,empresa,OTECEL S.A.,0.0,,,,,,,,
2026-05-01,222.0,,,,empresa,CNT EP,0.0,,,,,,,,
2026-05-01,222.0,,,,empresa,CONECEL S.A.,0.0,,,,,,,,
2026-05-01,222.0,,,,empresa,OTECEL S.A.,0.0,,,,,,,,
2026-06-01,223.0,,,,empresa,CNT EP,0.0,,,,,,,,
2026-06-01,223.0,,,,empresa,CONECEL S.A.,0.0,,,,,,,,
2026-06-01,223.0,,,,empresa,OTECEL S.A.,0.0,,,,,,,,
2026-07-01,224.0,,,,empresa,CNT EP,0.0,,,,,,,,
2026-07-01,224.0,,,,empresa,CONECEL S.A.,0.0,,,,,,,,
2026-07-01,224.0,,,,empresa,OTECEL S.A.,0.0,,,,,,,,
2026-08-01,225.0,,,,empresa,CNT EP,0.0,,,,,,,,
2026-08-01,225.0,,,,empresa,CONECEL S.A.,0.0,,,,,,,,
2026-08-01,225.0,,,,empresa,OTECEL S.A.,0.0,,,,,,,,
2026-09-01,226.0,,,,empresa,CNT EP,0.0,,,,,,,,
2026-09-01,226.0,,,,empresa,CONECEL S.A.,0.0,,,,,,,,
2026-09-01,226.0,,,,empresa,OTECEL S.A.,0.0,,,,,,,,
2026-10-01,227.0,,,,empresa,CNT EP,0.0,,,,,,,,
2026-10-01,227.0,,,,empresa,CONECEL S.A.,0.0,,,,,,,,
2026-10-01,227.0,,,,empresa,OTECEL S.A.,0.0,,,,,,,,
,,,,,fechas,,,,,13.0,2008,2008-12-01,,True,False
,,,,,fechas,,,,,14.0,Ene 2009,2009-01-01,2009-01-01,False,False
,,,,,fechas,,,,,15.0,Feb 2009,2009-02-01,2009-02-01,False,False
,,,,,fechas,,,,,16.0,Mar 2009,2009-03-01,2009-03-01,False,False
,,,,,fechas,,,,,17.0,Abr 2009,2009-04-01,2009-04-01,False,False
,,,,,fechas,,,,,18.0,May 2009,2009-05-01,2009-05-01,False,False
,,,,,fechas,,,,,19.0,Jun 2009,2009-06-01,2009-06-01,False,False
,,,,,fechas,,,,,20.0,Jul 2009,2009-07-01,2009-07-01,False,False
,,,,,fechas,,,,,21.0,Ago 2009,2009-08-01,2009-08-01,False,False
,,,,,fechas,,,,,22.0,Sep 2009,2009-09-01,2009-09-01,False,False
,,,,,fechas,,,,,23.0,Oct 2009,2009-10-01,2009-10-01,False,False
,,,,,fechas,,,,,24.0,Nov 2009,2009-11-01,2009-11-01,False,False
,,,,,fechas,,,,,25.0,2009,2009-12-01,,True,False
,,,,,fechas,,,,,26.0,Ene 2010,2010-01-01,2010-01-01,False,False
,,,,,fechas,,,,,27.0,Feb 2010,2010-02-01,2010-02-01,False,False
,,,,,fechas,,,,,28.0,Mar 2010,2010-03-01,2010-03-01,False,False
,,,,,fechas,,,,,29.0,Abr 2010,2010-04-01,2010-04-01,False,False
,,,,,fechas,,,,,30.0,May 2010,2010-05-01,2010-05-01,False,False
,,,,,fechas,,,,,31.0,Jun 2010,2010-06-01,2010-06-01,False,False
,,,,,fechas,,,,,32.0,Jul 2010,2010-07-01,2010-07-01,False,False
,,,,,fechas,,,,,33.0,Ago 2010,2010-08-01,2010-08-01,False,False
,,,,,fechas,,,,,34.0,Sep 2010,2010-09-01,2010-09-01,False,False
,,,,,fechas,,,,,35.0,Oct 2010,2010-10-01,2010-10-01,False,False
,,,,,fechas,,,,,36.0,Nov 2010,2010-11-01,2010-11-01,False,False
,,,,,fechas,,,,,37.0,2010,2010-12-01,,True,False
,,,,,fechas,,,,,38.0,Ene 2011,2011-01-01,2011-01-01,False,False
,,,,,fechas,,,,,39.0,Feb 2011,2011-02-01,2011-02-01,False,False
,,,,,fechas,,,,,40.0,Mar 2011,2011-03-01,2011-03-01,False,False
,,,,,fechas,,,,,41.0,Abr 2011,2011-04-01,2011-04-01,False,False
,,,,,fechas,,,,,42.0,May 2011,2011-05-01,2011-05-01,False,False
